RTC_T=2021-01-31,19:47:06 &: NAME=bdd-10m
RTC_T=2021-01-31,19:47:52 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=1.45 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=32 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:47:57 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.81 P=870.30 T1=23.56 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=119 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:48:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=20.40 RH_SHT2X=78.01 [ADDR=73.93 SEQ=170 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:48:07 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=1.43 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=33 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:48:52 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=1.44 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=36 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:48:57 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 
RTC_T=2021-01-31,19:48:57 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=660 UP_TIME=0.11
RTC_T=2021-01-31,19:49:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=20.21 RH_SHT2X=81.49 [ADDR=73.93 SEQ=174 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:49:07 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=1.50 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=37 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:49:52 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=1.48 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=40 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:49:58 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.81 P=870.40 T1=23.50 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=127 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:50:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=20.02 RH_SHT2X=82.62 [ADDR=73.93 SEQ=178 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:50:07 &: NAME=bdd-10m E64=fcc23d00000014a1 V_
RTC_T=2021-01-31,19:50:53 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=1.41 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=44 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:50:58 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.40 T1=23.50 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=131 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:51:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=19.97 RH_SHT2X=82.97 [ADDR=73.93 SEQ=182 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:51:01 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=670 UP_TIME=0.11
RTC_T=2021-01-31,19:51:53 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.92 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=48 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:51:59 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.81 P=870.40 T1=23.50 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=135 TTL=15 RSSI=48 LQI=255]
2021-01-31,19:52:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=19.96 RH_SHT2X=82.48 [ADDR=73.93 SEQ=186 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:52:54 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=0.89 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=52 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:52:59 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.40 T1=23.50 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=139 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:53:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=20.14 RH_SHT2X=80.99 [ADDR=73.93 SEQ=190 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:53:54 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.87 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=56 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:53:59 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.81 P=870.40 T1=23.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=143 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:54:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=20.21 RH_SHT2X=79.
RTC_T=2021-01-31,19:54:01 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=680 UP_TIME=0.11
RTC_T=2021-01-31,19:54:54 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.91 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=60 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:54:54 TXT=bdd-elec V_BAT=3.950000 SOC=72.085938
RTC_T=2021-01-31,19:55:00 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.50 T1=23.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=147 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:55:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=20.19 RH_SHT2X=79.35 [ADDR=73.93 SEQ=198 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:55:55 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.85 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=64 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:56:00 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.40 T1=23.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=151 TTL=15 RSSI=48 LQI
RTC_T=2021-01-31,19:56:01 TXT=bdd-2m  PS=1 V_IN=3.36  T_SHT2X=20.11 RH_SHT2X=80.27 [ADDR=73.93 SEQ=202 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,19:56:55 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.93 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=68 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:57:00 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.40 T1=23.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=155 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:57:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=20.09 RH_SHT2X=80.52 [ADDR=73.93 SEQ=206 TTL=15 RSSI=43 LQI=255]
RTC_T=2021-01-31,19:57:01 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.00 REPS=690 UP_TIME=0.12
RTC_T=2021-01-31,19:57:56 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.86 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=72 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:58:01 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.40 T1=23.37 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=159 
RTC_T=2021-01-31,19:58:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=12021-01-31,19:58:56 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.86 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=76 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:58:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=12021-01-31,19:58:56 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.86 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=76 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,19:59:01 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.50 T1=23.37 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=163 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,19:59:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.96 RH_SHT2X=81.11 [ADDR=73.93 SEQ=214 TTL=15 RSSI=43 LQI=255]
RTC_T=2021-01-31,19:59:56 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=0.96 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=80 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:00:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.92 RH_SHT2X=81.50 [ADDR=73.93 SEQ=218 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:00:02 &: NAME=bdd-gnd E64=fcc23d0000000ea0 RTC_T=2021-01-31,20:00:57 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=0.96 V_A2=2.84 windSpeed=0.00
RTC_T=2021-01-31,20:00:02 &: NAME=bdd-gnd E64=fcc23d0000000ea0 RTC_T=2021-01-31,20:00:57 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=0.96 V_A2=2.84 windSpeed=0.00
RTC_T=2021-01-31,20:01:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.89 RH_SHT2X=81.25 [ADDR=73.93 SEQ=222 TTL=15 RSSI=43 LQI=255]
RTC_T=2021-01-31,20:01:02 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.60 T1=23.31 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=171 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:01:57 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.99 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=88 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:02:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.84 RH_SHT2X=81.88 [ADDR=73.93 SEQ=226 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:02:02 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.50 T1=23.31 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=175 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:02:57 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.90 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=93 TTL=15 RSSI=36 LQI=255]
1-31,20:03:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.80 RH_SHT2X=82.27 [ADDR=73.93 SEQ=230 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:03:03 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.50 T1=23.31 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=179 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:03:03 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=710 UP_TIME=0.12
RTC_T=2021-01-31,20:03:58 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.74 V_A1=0.84 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=97 TTL=15 RSSI=34 LQI=255]
RTC_T=2021-01-31,20:04:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.65 RH_SHT2X=82.73 [ADDR=73.93 SEQ=234 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:04:03 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.60 T1=23.31 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=183 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:04:58 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.89 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=101 TTL=15 RSSI=36 LQI
RTC_T=2021-01-31,20:05:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.63 RH_SHT2X=82.71 [ADDR=73.93 SEQ=238 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:05:03 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.60 T1=23.25 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=187 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:05:59 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.88 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=105 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:06:01 TXT=bdd-2m  PS=1 V_IN=3.33  T_SHT2X=19.54 RH_SHT2X=83.34 [ADDR=73.93 SEQ=242 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:06:04 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.26 V_A2=2.80 P=870.60 T1=23.25 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=191 TTL=15 RSSI=48 LQI=252]
RTC_T=2021-01-31,20:06:04 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.00 REPS=720 UP_TIME=0.12
RTC_T=2021-01-31,20:06:59 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.81 V_A2=2.84 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=10
RTC_T=2021-01-31,21:37:08 TXT=bdd-elec RSSI=-64.000000 QUAL=-9.000000 FILE_SIZE=30553
RTC_T=2021-01-31,20:38:56 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.71 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=237 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:39:01 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.79 P=871.00 T1=22.62 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=67 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:39:01 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=840 UP_TIME=0.15
RTC_T=2021-01-31,20:39:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.50 RH_SHT2X=85.40 [ADDR=73.93 SEQ=118 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:39:56 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.79 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=241 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:40:01 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.80 P=870.90 T1=22.56 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=71 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:40:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.48 RH_SHT2X=85.04 [ADDR=73.93 SEQ=122 TTL=15 
RTC_T=2021-01-31,20:40:56 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.82 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=245 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:41:02 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.79 P=870.90 T1=22.56 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=76 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:41:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.52 RH_SHT2X=83.78 [ADDR=73.93 SEQ=126 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:41:57 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.96 V_A2=2.83 windSpeed=2.50 #E_mv(mcp3424) [ADDR=252.194 SEQ=249 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:42:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.61 RH_SHT2X=84.02 [ADDR=73.93 SEQ=130 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:42:02 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=850 UP_TIME=0.15
RTC_T=2021-01-31,20:42:02 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.79 P=870.90 T1=22.56 P0_LST60=0 P0_LST=7 [ADDR=252.
RTC_T=2021-01-31,20:42:57 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.86 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=253 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:43:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.47 RH_SHT2X=84.81 [ADDR=73.93 SEQ=134 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:43:03 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.79 P=871.00 T1=22.50 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=84 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:43:58 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.89 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=1 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:44:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.27 RH_SHT2X=86.12 [ADDR=73.93 SEQ=138 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:44:03 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.79 P=871.00 T1=22.50 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=88 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:45:02 TXT=bdd-2m  PS=1 V_IN=3.27  T_SHT2X=18.23 RH_SHT2X=86.67 [ADDR=73.93 SEQ=142 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:45:02 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=860 UP_TIME=0.15
RTC_T=2021-01-31,20:45:03 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.79 P=871.00 T1=22.50 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=92 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:45:58 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.92 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=9 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:46:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.39 RH_SHT2X=84.97 [ADDR=73.93 SEQ=146 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:46:04 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.24 V_A2=2.79 P=871.00 T1=22.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=96 TTL=15 RSSI=48 LQI=255]
&: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.88 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=13 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:47:02 TXT=bdd-2m  PS=1 V_IN=3.30  T_SHT2X=18.48 RH_SHT2X=84.55 [ADDR=73.93 SEQ=150 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:47:04 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.23 V_A2=2.79 P=871.00 T1=22.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=100 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:47:59 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.78 V_A2=2.83 windSpeed=2.50 #E_mv(mcp3424) [ADDR=252.194 SEQ=17 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:48:02 TXT=bdd-2m  PS=1 V_IN=3.27  T_SHT2X=18.28 RH_SHT2X=86.12 [ADDR=73.93 SEQ=154 TTL=15 RSSI=43 LQI=255]
RTC_T=2021-01-31,20:48:02 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.00 REPS=870 UP_TIME=0.15
RTC_T=2021-01-31,20:48:04 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.68 V_A1=1.23 V_A2=2.79 P=871.10 T1=22.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=104 TTL=15 RSSI=48 LQI=255]
21-01-31,20:49:02 TXT=bdd-2m  PS=1 V_IN=3.27  T_SHT2X=18.13 RH_SHT2X=86.73 [ADDR=73.93 SEQ=158 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:49:05 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.68 V_A1=1.23 V_A2=2.79 P=871.00 T1=22.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=108 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:50:00 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.68 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=25 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:50:02 TXT=bdd-2m  PS=1 V_IN=3.27  T_SHT2X=17.93 RH_SHT2X=86.56 [ADDR=73.93 SEQ=162 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:50:05 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.23 V_A2=2.79 P=871.00 T1=22.43 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=112 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:51:00 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.68 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=29 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:51:02 TXT=bdd-2m  PS=1 V_IN=3.27  T_SHT2X=17.83 RH_SHT2X=86.42
RTC_T=2021-01-31,20:51:02 NAME=bdd-sink V_IN=3.85 T=0.00  V_MCU=3.08 REPS=880 UP_TIME=0.15
RTC_T=2021-01-31,20:51:06 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.23 V_A2=2.79 P=871.00 T1=22.37 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=116 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:52:00 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.68 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=33 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:52:06 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.71 V_A1=1.23 V_A2=2.79 P=871.00 T1=22.37 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=120 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:52:02 TXT=bdd-2m  PS=1 V_IN=3.27  T_SHT2X=17.87 RH_SHT2X=86.32 [ADDR=73.93 SEQ=170 TTL=15 RSSI=44 LQI=255]
RTC_T=2021-01-31,20:53:01 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=0.98 V_A2=2.83 windSpeed=0.00 #E_mv(mcp3424) [ADDR=252.194 SEQ=37 TTL=15 RSSI=36 LQI=255]
RTC_T=2021-01-31,20:53:02 TXT=bdd-2m  PS=1 V_IN=3.27  T_SHT2X=17
RTC_T=2021-01-31,20:53:06 &: NAME=bdd-gnd E64=fcc23d0000000ea0 V_IN=3.68 V_A1=1.23 V_A2=2.79 P=871.00 T1=22.37 P0_LST60=0 P0_LST=7 [ADDR=252.194 SEQ=124 TTL=15 RSSI=48 LQI=255]
RTC_T=2021-01-31,20:53:06 TXT=bdd-elec V_BAT=3.946250 SOC=71.921875
RTC_T=2021-01-31,20:54:01 &: NAME=bdd-10m E64=fcc23d00000014a1 V_IN=3.71 V_A1=1.02 V_A2=2.83 windSpeed=2.50 #E_mv(mcp3424) [ADDR=252.194 SEQ=41 TTL=15 RSSI=36 LQI=255]
